nr,company_name,location_hq,region,usstate,country,continent,total_layoffs,announced_date,pct_laid_off,company_size_before_layoffs,company_size_after_layoffs,industry,funding_stage,funds_raised_m,year,latitude,longitude,month,quarter,severity
573,Gemini,New York City,other,New York,USA,North America,68.0,2022-07-18,7.0,971.0,903.0,Crypto,Unknown,423.0,2022,40.7127281,-74.0060152,7,2022Q3,Moderate (5-15%)
574,Lusha,New York City,other,New York,USA,North America,30.0,2022-07-18,10.0,300.0,270.0,Marketing,Series B,245.0,2022,40.7127281,-74.0060152,7,2022Q3,Moderate (5-15%)
575,Olive AI,Columbus,other,Ohio,USA,North America,450.0,2022-07-19,31.0,1452.0,1002.0,Healthcare,Series H,856.0,2022,39.9622601,-83.0007065,7,2022Q3,Severe (30%+)
576,Flyhomes,Seattle,Cascadia,Washington,USA,North America,200.0,2022-07-20,20.0,1000.0,800.0,Real Estate,Series C,310.0,2022,47.6038321,-122.330062,7,2022Q3,Major (15-30%)
577,Forma.ai,Toronto,other,Ontario,Canada,North America,15.0,2022-07-20,9.0,167.0,152.0,Sales,Series B,58.0,2022,43.6534817,-79.3839347,7,2022Q3,Moderate (5-15%)
578,Introhive,Ferdericton,other,New Brunswick,Canada,North America,57.0,2022-07-20,16.0,356.0,299.0,Sales,Series C,125.0,2022,45.964993,-66.646332,7,2022Q3,Major (15-30%)
579,Lyft,San Francisco,San Francisco Bay Area,California,USA,North America,60.0,2022-07-20,2.0,3000.0,2940.0,Transportation,Post-IPO,4900.0,2022,37.7792588,-122.4193286,7,2022Q3,Minor (<5%)
580,Zencity,Tel Aviv,other,non,Israel,Asia,30.0,2022-07-20,20.0,150.0,120.0,Other,Unknown,51.0,2022,32.0852997,34.7818064,7,2022Q3,Major (15-30%)
581,Blockchain.com,London,other,England,UK,Europe,150.0,2022-07-21,25.0,600.0,450.0,Crypto,Series D,490.0,2022,51.4893335,-0.144055085,7,2022Q3,Major (15-30%)
582,Lunchbox,New York City,other,New York,USA,North America,60.0,2022-07-21,33.0,182.0,122.0,Food,Series B,72.0,2022,40.7127281,-74.0060152,7,2022Q3,Severe (30%+)
583,Rad Power Bikes,Seattle,Cascadia,Washington,USA,North America,63.0,2022-07-21,10.0,630.0,567.0,Transportation,Series D,329.0,2022,47.6038321,-122.330062,7,2022Q3,Moderate (5-15%)
584,RealSelf,Seattle,Cascadia,Washington,USA,North America,11.0,2022-07-21,5.0,220.0,209.0,Healthcare,Series B,42.0,2022,47.6038321,-122.330062,7,2022Q3,Moderate (5-15%)
585,WHOOP,Boston,other,Massachusetts,USA,North America,95.0,2022-07-21,15.0,633.0,538.0,Fitness,Series F,404.0,2022,42.3554334,-71.060511,7,2022Q3,Major (15-30%)
586,Clarify Health,San Francisco,San Francisco Bay Area,California,USA,North America,15.0,2022-07-22,5.0,300.0,285.0,Healthcare,Series D,328.0,2022,37.7792588,-122.4193286,7,2022Q3,Moderate (5-15%)
587,Eucalyptus,Sydney,other,New South Wales,Australia,Oceana,50.0,2022-07-22,20.0,250.0,200.0,Healthcare,Series C,69.0,2022,-33.8698439,151.2082848,7,2022Q3,Major (15-30%)
588,Quanto,Sao Paulo,other,State of São Paulo,Brazil,South America,28.0,2022-07-22,22.0,127.0,99.0,Finance,Series A,15.0,2022,-23.5506507,-46.6333824,7,2022Q3,Major (15-30%)
589,Soluto,Tel Aviv,other,non,Israel,Asia,120.0,2022-07-24,100.0,120.0,0.0,Support,Acquired,18.0,2022,32.0852997,34.7818064,7,2022Q3,Severe (30%+)
590,Pear Therapeutics,Boston,other,Massachusetts,USA,North America,25.0,2022-07-25,9.0,278.0,253.0,Healthcare,Post-IPO,409.0,2022,42.3554334,-71.060511,7,2022Q3,Moderate (5-15%)
591,Dover,San Jose,San Francisco Bay Area,California,USA,North America,23.0,2022-07-26,30.0,77.0,54.0,HR,Series A,22.0,2022,37.3361663,-121.890591,7,2022Q3,Severe (30%+)
592,Fiverr,Tel Aviv,other,non,Israel,Asia,60.0,2022-07-26,8.0,750.0,690.0,Other,Post-IPO,111.0,2022,32.0852997,34.7818064,7,2022Q3,Moderate (5-15%)
593,Immutable,Sydney,other,New South Wales,Australia,Oceana,20.0,2022-07-26,6.0,333.0,313.0,Crypto,Series C,279.0,2022,-33.8698439,151.2082848,7,2022Q3,Moderate (5-15%)
594,InDebted,Sydney,other,New South Wales,Australia,Oceana,40.0,2022-07-26,17.0,235.0,195.0,Finance,Series B,41.0,2022,-33.8698439,151.2082848,7,2022Q3,Major (15-30%)
595,Outbrain,New York City,other,New York,USA,North America,38.0,2022-07-26,3.0,1267.0,1229.0,Marketing,Post-IPO,394.0,2022,40.7127281,-74.0060152,7,2022Q3,Minor (<5%)
596,Shopify,Ottawa,other,Ontario,Canada,North America,1000.0,2022-07-26,10.0,10000.0,9000.0,Retail,Post-IPO,122.0,2022,45.4208777,-75.6901106,7,2022Q3,Moderate (5-15%)
597,Coinsquare,Toronto,other,Ontario,Canada,North America,30.0,2022-07-27,24.0,125.0,95.0,Crypto,Unknown,98.0,2022,43.6534817,-79.3839347,7,2022Q3,Major (15-30%)
598,Rivian,Detroit,other,Michigan,USA,North America,840.0,2022-07-27,6.0,14000.0,13160.0,Transportation,Post-IPO,10700.0,2022,42.3315509,-83.0466403,7,2022Q3,Moderate (5-15%)
599,Skai,Tel Aviv,other,non,Israel,Asia,30.0,2022-07-27,4.0,750.0,720.0,Marketing,Series E,60.0,2022,32.0852997,34.7818064,7,2022Q3,Minor (<5%)
600,Vox Media,Washington DC,other,District of Columbia,USA,North America,39.0,2022-07-27,2.0,1950.0,1911.0,Media,Series F,307.0,2022,38.8950368,-77.0365427,7,2022Q3,Minor (<5%)
601,Career Karma,San Francisco,San Francisco Bay Area,California,USA,North America,60.0,2022-07-28,33.0,182.0,122.0,Education,Series B,51.0,2022,37.7792588,-122.4193286,7,2022Q3,Severe (30%+)
602,Metromile,San Francisco,San Francisco Bay Area,California,USA,North America,60.0,2022-07-28,20.0,300.0,240.0,Finance,Acquired,510.0,2022,37.7792588,-122.4193286,7,2022Q3,Major (15-30%)
603,Clearco,Toronto,other,Ontario,Canada,North America,125.0,2022-07-29,25.0,500.0,375.0,Finance,Series C,681.0,2022,43.6534817,-79.3839347,7,2022Q3,Major (15-30%)
604,Quantcast,San Francisco,San Francisco Bay Area,California,USA,North America,40.0,2022-07-29,6.0,667.0,627.0,Marketing,Series C,65.0,2022,37.7792588,-122.4193286,7,2022Q3,Moderate (5-15%)
605,Metigy,Sydney,other,New South Wales,Australia,Oceana,75.0,2022-07-31,100.0,75.0,0.0,Marketing,Series B,18.0,2022,-33.8698439,151.2082848,7,2022Q3,Severe (30%+)
606,Vee,Tel Aviv,other,non,Israel,Asia,16.0,2022-07-31,32.0,50.0,34.0,HR,Seed,15.0,2022,32.0852997,34.7818064,7,2022Q3,Severe (30%+)
607,Hash,Sao Paulo,other,State of São Paulo,Brazil,South America,58.0,2022-08-01,50.0,116.0,58.0,Finance,Series C,58.0,2022,-23.5506507,-46.6333824,8,2022Q3,Severe (30%+)
608,Glossier,New York City,other,New York,USA,North America,19.0,2022-08-02,8.0,238.0,219.0,Retail,Series E,266.0,2022,40.7127281,-74.0060152,8,2022Q3,Moderate (5-15%)
609,Latch,New York City,other,New York,USA,North America,115.0,2022-08-02,37.0,311.0,196.0,Security,Post-IPO,342.0,2022,40.7127281,-74.0060152,8,2022Q3,Severe (30%+)
610,Nylas,San Francisco,San Francisco Bay Area,California,USA,North America,80.0,2022-08-02,25.0,320.0,240.0,Product,Series C,175.0,2022,37.7792588,-122.4193286,8,2022Q3,Major (15-30%)
611,Outreach,Seattle,Cascadia,Washington,USA,North America,60.0,2022-08-02,5.0,1200.0,1140.0,Sales,Series G,489.0,2022,47.6038321,-122.330062,8,2022Q3,Moderate (5-15%)
612,Robinhood,Menlo Park,San Francisco Bay Area,California,USA,North America,713.0,2022-08-02,23.0,3100.0,2387.0,Finance,Post-IPO,5600.0,2022,37.4519671,-122.177992,8,2022Q3,Major (15-30%)
613,Sendy,Nairobi,other,non,Kenya,Africa,54.0,2022-08-02,20.0,270.0,216.0,Logistics,Series B,26.0,2022,-1.2832533,36.8172449,8,2022Q3,Major (15-30%)
614,Sendy,Nairobi,other,non,Kenya,Africa,30.0,2022-08-02,10.0,300.0,270.0,Logistics,Series B,26.0,2022,-1.2832533,36.8172449,8,2022Q3,Moderate (5-15%)
615,Stedi,Boulder,other,Colorado,USA,North America,23.0,2022-08-02,30.0,77.0,54.0,Product,Series B,75.0,2022,40.0149856,-105.270545,8,2022Q3,Severe (30%+)
616,Beyond Meat,Los Angeles,other,California,USA,North America,40.0,2022-08-03,4.0,1000.0,960.0,Food,Post-IPO,122.0,2022,34.0536909,-118.242766,8,2022Q3,Minor (<5%)
617,Unbounce,Vancouver,Cascadia,British Columbia,Canada,North America,47.0,2022-08-03,20.0,235.0,188.0,Marketing,Series A,39.0,2022,49.2608724,-123.113952,8,2022Q3,Major (15-30%)
618,10X Genomics,Pleasanton,San Francisco Bay Area,California,USA,North America,100.0,2022-08-04,8.0,1250.0,1150.0,Healthcare,Post-IPO,242.0,2022,37.6624312,-121.8746789,8,2022Q3,Moderate (5-15%)
619,Doma,Huntington Beach,other,California,USA,North America,250.0,2022-08-04,13.0,1923.0,1673.0,Finance,Post-IPO,679.0,2022,33.6783336,-118.000016,8,2022Q3,Moderate (5-15%)
620,Jam City,Los Angeles,other,California,USA,North America,200.0,2022-08-04,17.0,1176.0,976.0,Consumer,Unknown,652.0,2022,34.0536909,-118.242766,8,2022Q3,Major (15-30%)
621,LEAD,Mumbai,other,Maharashtra,India,Asia,80.0,2022-08-04,4.0,2000.0,1920.0,Education,Series E,166.0,2022,19.0785451,72.878176,8,2022Q3,Minor (<5%)
622,On Deck,San Francisco,San Francisco Bay Area,California,USA,North America,73.0,2022-08-04,33.0,221.0,148.0,Education,Series A,20.0,2022,37.7792588,-122.4193286,8,2022Q3,Severe (30%+)
623,RenoRun,Montreal,other,Quebec,Canada,North America,70.0,2022-08-04,12.0,583.0,513.0,Construction,Series B,163.0,2022,45.5031824,-73.5698065,8,2022Q3,Moderate (5-15%)
624,iRobot,Boston,other,Massachusetts,USA,North America,140.0,2022-08-05,10.0,1400.0,1260.0,Consumer,Acquired,30.0,2022,42.3554334,-71.060511,8,2022Q3,Moderate (5-15%)
625,Mejuri,Toronto,other,Ontario,Canada,North America,50.0,2022-08-05,10.0,500.0,450.0,Retail,Series B,28.0,2022,43.6534817,-79.3839347,8,2022Q3,Moderate (5-15%)
626,Uberflip,Toronto,other,Ontario,Canada,North America,31.0,2022-08-05,17.0,182.0,151.0,Marketing,Series A,42.0,2022,43.6534817,-79.3839347,8,2022Q3,Major (15-30%)
627,Groupon,Chicago,other,Illinois,USA,North America,500.0,2022-08-08,15.0,3333.0,2833.0,Retail,Post-IPO,,2022,41.8755616,-87.6244212,8,2022Q3,Major (15-30%)
628,Loggi,Sao Paulo,other,State of São Paulo,Brazil,South America,500.0,2022-08-08,15.0,3333.0,2833.0,Logistics,Series F,507.0,2022,-23.5506507,-46.6333824,8,2022Q3,Major (15-30%)
629,Perion,Tel Aviv,other,non,Israel,Asia,20.0,2022-08-08,5.0,400.0,380.0,Marketing,Post-IPO,76.0,2022,32.0852997,34.7818064,8,2022Q3,Moderate (5-15%)
630,GoHealth,Chicago,other,Illinois,USA,North America,800.0,2022-08-09,20.0,4000.0,3200.0,Healthcare,Post-IPO,75.0,2022,41.8755616,-87.6244212,8,2022Q3,Major (15-30%)
631,Hootsuite,Vancouver,Cascadia,British Columbia,Canada,North America,400.0,2022-08-09,30.0,1333.0,933.0,Marketing,Series C,300.0,2022,49.2608724,-123.113952,8,2022Q3,Severe (30%+)
632,Linktree,Melbourne,other,Victoria,Australia,Oceana,50.0,2022-08-09,17.0,294.0,244.0,Consumer,Unknown,165.0,2022,-37.8142454,144.9631732,8,2022Q3,Major (15-30%)
633,MadeiraMadeira,Curitiba,other,State of Paraná,Brazil,South America,60.0,2022-08-09,3.0,2000.0,1940.0,Retail,Series E,338.0,2022,-25.4295963,-49.2712724,8,2022Q3,Minor (<5%)
634,Nutanix,San Jose,San Francisco Bay Area,California,USA,North America,270.0,2022-08-09,4.0,6750.0,6480.0,Infrastructure,Post-IPO,1100.0,2022,37.3361663,-121.890591,8,2022Q3,Minor (<5%)
635,Quanterix,Boston,other,Massachusetts,USA,North America,130.0,2022-08-09,25.0,520.0,390.0,Healthcare,Post-IPO,533.0,2022,42.3554334,-71.060511,8,2022Q3,Major (15-30%)
636,Shogun,Walnut,San Francisco Bay Area,California,USA,North America,48.0,2022-08-09,30.0,160.0,112.0,Retail,Series C,114.0,2022,37.910076,-122.065186,8,2022Q3,Severe (30%+)
637,Permutive,London,other,England,UK,Europe,30.0,2022-08-10,12.0,250.0,220.0,Marketing,Series C,105.0,2022,51.4893335,-0.144055085,8,2022Q3,Moderate (5-15%)
638,Trybe,Sao Paulo,other,State of São Paulo,Brazil,South America,47.0,2022-08-10,10.0,470.0,423.0,Education,Series B,40.0,2022,-23.5506507,-46.6333824,8,2022Q3,Moderate (5-15%)
639,Calm,San Francisco,San Francisco Bay Area,California,USA,North America,90.0,2022-08-11,20.0,450.0,360.0,Healthcare,Series C,218.0,2022,37.7792588,-122.4193286,8,2022Q3,Major (15-30%)
640,FourKites,Chicago,other,Illinois,USA,North America,60.0,2022-08-11,8.0,750.0,690.0,Logistics,Series D,201.0,2022,41.8755616,-87.6244212,8,2022Q3,Moderate (5-15%)
641,Marketforce,Nairobi,other,non,Kenya,Africa,54.0,2022-08-11,9.0,600.0,546.0,Retail,Series A,42.0,2022,-1.2832533,36.8172449,8,2022Q3,Moderate (5-15%)
642,Truepill,Hayward,San Francisco Bay Area,California,USA,North America,175.0,2022-08-11,33.0,530.0,355.0,Healthcare,Series D,255.0,2022,37.6688205,-122.080796,8,2022Q3,Severe (30%+)
643,Peloton,New York City,other,New York,USA,North America,784.0,2022-08-12,13.0,6031.0,5247.0,Fitness,Post-IPO,1900.0,2022,40.7127281,-74.0060152,8,2022Q3,Moderate (5-15%)
644,Blend,San Francisco,San Francisco Bay Area,California,USA,North America,220.0,2022-08-15,12.0,1833.0,1613.0,Finance,Post-IPO,665.0,2022,37.7792588,-122.4193286,8,2022Q3,Moderate (5-15%)
645,ContraFect,New York City,other,New York,USA,North America,16.0,2022-08-15,37.0,43.0,27.0,Healthcare,Post-IPO,380.0,2022,40.7127281,-74.0060152,8,2022Q3,Severe (30%+)
646,Sema4,Stamford,other,Connecticut,USA,North America,250.0,2022-08-15,13.0,1923.0,1673.0,Healthcare,Post-IPO,791.0,2022,41.0534302,-73.5387341,8,2022Q3,Moderate (5-15%)
647,AlayaCare,Montreal,other,Quebec,Canada,North America,80.0,2022-08-16,14.0,571.0,491.0,Healthcare,Series D,293.0,2022,45.5031824,-73.5698065,8,2022Q3,Moderate (5-15%)
648,Pliops,Tel Aviv,other,non,Israel,Asia,12.0,2022-08-16,9.0,133.0,121.0,Data,Series D,205.0,2022,32.0852997,34.7818064,8,2022Q3,Moderate (5-15%)
649,Woven,Indianapolis,other,Indiana,USA,North America,5.0,2022-08-16,15.0,33.0,28.0,HR,Series A,11.0,2022,39.7683331,-86.1583502,8,2022Q3,Major (15-30%)
650,Malwarebytes,Santa Clara,San Francisco Bay Area,California,USA,North America,125.0,2022-08-17,14.0,893.0,768.0,Security,Series B,80.0,2022,37.354107,-121.955238,8,2022Q3,Moderate (5-15%)
651,New Relic,San Francisco,San Francisco Bay Area,California,USA,North America,110.0,2022-08-18,5.0,2200.0,2090.0,Infrastructure,Post-IPO,214.0,2022,37.7792588,-122.4193286,8,2022Q3,Moderate (5-15%)
652,Wheel,Austin,other,Texas,USA,North America,35.0,2022-08-18,17.0,206.0,171.0,Healthcare,Series C,215.0,2022,30.2711286,-97.7436995,8,2022Q3,Major (15-30%)
653,Wayfair,Boston,other,Massachusetts,USA,North America,870.0,2022-08-19,5.0,17400.0,16530.0,Retail,Post-IPO,,2022,42.3554334,-71.060511,8,2022Q3,Moderate (5-15%)
654,Amperity,Seattle,Cascadia,Washington,USA,North America,13.0,2022-08-20,3.0,433.0,420.0,Marketing,Series D,187.0,2022,47.6038321,-122.330062,8,2022Q3,Minor (<5%)
655,NSO,Tel Aviv,other,non,Israel,Asia,100.0,2022-08-21,14.0,714.0,614.0,Security,Seed,1.0,2022,32.0852997,34.7818064,8,2022Q3,Moderate (5-15%)
656,Tufin,Boston,other,Massachusetts,USA,North America,55.0,2022-08-21,10.0,550.0,495.0,Security,Acquired,21.0,2022,42.3554334,-71.060511,8,2022Q3,Moderate (5-15%)
657,DataRobot,Boston,other,Massachusetts,USA,North America,242.0,2022-08-23,26.0,930.0,688.0,Data,Series G,1000.0,2022,42.3554334,-71.060511,8,2022Q3,Major (15-30%)
658,Packable,New York City,other,New York,USA,North America,138.0,2022-08-23,20.0,690.0,552.0,Retail,Unknown,472.0,2022,40.7127281,-74.0060152,8,2022Q3,Major (15-30%)
659,Plato,San Francisco,San Francisco Bay Area,California,USA,North America,29.0,2022-08-23,50.0,58.0,29.0,HR,Seed,3.0,2022,37.7792588,-122.4193286,8,2022Q3,Severe (30%+)
660,Q4,Toronto,other,Ontario,Canada,North America,50.0,2022-08-23,8.0,625.0,575.0,Other,Series C,91.0,2022,43.6534817,-79.3839347,8,2022Q3,Moderate (5-15%)
661,Skedulo,San Francisco,San Francisco Bay Area,California,USA,North America,31.0,2022-08-23,8.0,388.0,357.0,HR,Series C,114.0,2022,37.7792588,-122.4193286,8,2022Q3,Moderate (5-15%)
662,Tier Mobility,Berlin,other,Berlin,Germany,Europe,180.0,2022-08-23,16.0,1125.0,945.0,Transportation,Series D,646.0,2022,52.5170365,13.3888599,8,2022Q3,Major (15-30%)
663,Loop,Austin,other,Texas,USA,North America,15.0,2022-08-24,20.0,75.0,60.0,Finance,Series A,24.0,2022,30.2711286,-97.7436995,8,2022Q3,Major (15-30%)
664,Reali,San Mateo,San Francisco Bay Area,California,USA,North America,140.0,2022-08-24,100.0,140.0,0.0,Real Estate,Series B,117.0,2022,37.496904,-122.3330573,8,2022Q3,Severe (30%+)
665,Argyle,New York City,other,New York,USA,North America,20.0,2022-08-26,7.0,286.0,266.0,Finance,Series B,78.0,2022,40.7127281,-74.0060152,8,2022Q3,Moderate (5-15%)
666,54gene,Washington DC,other,District of Columbia,USA,North America,95.0,2022-08-29,30.0,317.0,222.0,Healthcare,Series B,44.0,2022,38.8950368,-77.0365427,8,2022Q3,Severe (30%+)
667,Immersive Labs,Bristol,other,England,UK,Europe,38.0,2022-08-30,10.0,380.0,342.0,Security,Series C,123.0,2022,51.4538022,-2.5972985,8,2022Q3,Moderate (5-15%)
668,Apartment List,San Francisco,San Francisco Bay Area,California,USA,North America,29.0,2022-08-31,10.0,290.0,261.0,Real Estate,Series D,169.0,2022,37.7792588,-122.4193286,8,2022Q3,Moderate (5-15%)
669,GoodRx,Los Angeles,other,California,USA,North America,140.0,2022-08-31,16.0,875.0,735.0,Healthcare,Post-IPO,910.0,2022,34.0536909,-118.242766,8,2022Q3,Major (15-30%)
670,Hippo Insurance,Palo Alto,San Francisco Bay Area,California,USA,North America,70.0,2022-08-31,10.0,700.0,630.0,Finance,Post-IPO,1300.0,2022,37.4443293,-122.1598465,8,2022Q3,Moderate (5-15%)
671,Smava,Berlin,other,Berlin,Germany,Europe,100.0,2022-08-31,10.0,1000.0,900.0,Finance,Unknown,188.0,2022,52.5170365,13.3888599,8,2022Q3,Moderate (5-15%)
672,Snap,Los Angeles,other,California,USA,North America,1280.0,2022-08-31,20.0,6400.0,5120.0,Consumer,Post-IPO,4900.0,2022,34.0536909,-118.242766,8,2022Q3,Major (15-30%)
673,TCR2,Boston,other,Massachusetts,USA,North America,30.0,2022-08-31,20.0,150.0,120.0,Healthcare,Post-IPO,173.0,2022,42.3554334,-71.060511,8,2022Q3,Major (15-30%)
674,2TM,Sao Paulo,other,State of São Paulo,Brazil,South America,100.0,2022-09-01,15.0,667.0,567.0,Crypto,Unknown,250.0,2022,-23.5506507,-46.6333824,9,2022Q3,Major (15-30%)
675,Innovaccer,San Francisco,San Francisco Bay Area,California,USA,North America,90.0,2022-09-01,8.0,1125.0,1035.0,Healthcare,Series E,379.0,2022,37.7792588,-122.4193286,9,2022Q3,Moderate (5-15%)
676,Urban Sports Club,Berlin,other,Berlin,Germany,Europe,55.0,2022-09-01,15.0,367.0,312.0,Fitness,Unknown,95.0,2022,52.5170365,13.3888599,9,2022Q3,Major (15-30%)
677,Kuda,Lagos,other,non,Nigeria,Africa,23.0,2022-09-02,5.0,460.0,437.0,Finance,Series B,91.0,2022,6.4550575,3.3941795,9,2022Q3,Moderate (5-15%)
678,Brave Care,Portland,Cascadia,Oregon,USA,North America,40.0,2022-09-06,33.0,121.0,81.0,Healthcare,Series B,42.0,2022,45.5202471,-122.674194,9,2022Q3,Severe (30%+)
679,Lawgeex,Tel Aviv,other,non,Israel,Asia,30.0,2022-09-06,33.0,91.0,61.0,Legal,Series C,41.0,2022,32.0852997,34.7818064,9,2022Q3,Severe (30%+)
680,Demandbase,San Francisco,San Francisco Bay Area,California,USA,North America,27.0,2022-09-07,3.0,900.0,873.0,Sales,Series H,143.0,2022,37.7792588,-122.4193286,9,2022Q3,Minor (<5%)
681,Intercom,San Francisco,San Francisco Bay Area,California,USA,North America,49.0,2022-09-07,5.0,980.0,931.0,Support,Series D,240.0,2022,37.7792588,-122.4193286,9,2022Q3,Moderate (5-15%)
682,Pendo,Raleigh,other,North Carolina,USA,North America,45.0,2022-09-07,5.0,900.0,855.0,Product,Series F,469.0,2022,35.7803977,-78.6390989,9,2022Q3,Moderate (5-15%)
683,Simple Feast,Copenhagen,other,non,Denmark,Europe,150.0,2022-09-07,100.0,150.0,0.0,Food,Unknown,173.0,2022,55.6867243,12.5700724,9,2022Q3,Severe (30%+)
684,Pomelo Fashion,Bangkok,other,non,Thailand,Asia,55.0,2022-09-08,8.0,688.0,633.0,Retail,Unknown,120.0,2022,13.7524938,100.4935089,9,2022Q3,Moderate (5-15%)
685,Compete,Tel Aviv,other,non,Israel,Asia,11.0,2022-09-12,28.0,39.0,28.0,HR,Series A,17.0,2022,32.0852997,34.7818064,9,2022Q3,Major (15-30%)
686,Checkout.com,London,other,England,UK,Europe,100.0,2022-09-13,5.0,2000.0,1900.0,Finance,Series D,1800.0,2022,51.4893335,-0.144055085,9,2022Q3,Moderate (5-15%)
687,Patreon,San Francisco,San Francisco Bay Area,California,USA,North America,80.0,2022-09-13,17.0,471.0,391.0,Media,Series F,413.0,2022,37.7792588,-122.4193286,9,2022Q3,Major (15-30%)
688,Rubius,Boston,other,Massachusetts,USA,North America,160.0,2022-09-13,75.0,213.0,53.0,Healthcare,Post-IPO,445.0,2022,42.3554334,-71.060511,9,2022Q3,Severe (30%+)
689,Taboola,New York City,other,New York,USA,North America,100.0,2022-09-13,6.0,1667.0,1567.0,Marketing,Post-IPO,445.0,2022,40.7127281,-74.0060152,9,2022Q3,Moderate (5-15%)
690,Infarm,Berlin,other,Berlin,Germany,Europe,50.0,2022-09-14,5.0,1000.0,950.0,Other,Series D,604.0,2022,52.5170365,13.3888599,9,2022Q3,Moderate (5-15%)
691,Pitch,Berlin,other,Berlin,Germany,Europe,59.0,2022-09-14,30.0,197.0,138.0,Marketing,Series B,137.0,2022,52.5170365,13.3888599,9,2022Q3,Severe (30%+)
692,Twilio,San Francisco,San Francisco Bay Area,California,USA,North America,800.0,2022-09-14,11.0,7273.0,6473.0,Other,Post-IPO,614.0,2022,37.7792588,-122.4193286,9,2022Q3,Moderate (5-15%)
693,Acast,Stockholm,other,non,Sweden,Europe,70.0,2022-09-15,15.0,467.0,397.0,Media,Post-IPO,126.0,2022,59.3251172,18.0710935,9,2022Q3,Major (15-30%)
694,LivePerson,New York City,other,New York,USA,North America,193.0,2022-09-15,11.0,1755.0,1562.0,Support,Post-IPO,42.0,2022,40.7127281,-74.0060152,9,2022Q3,Moderate (5-15%)
695,WorkRamp,San Carlos,San Francisco Bay Area,California,USA,North America,35.0,2022-09-15,20.0,175.0,140.0,HR,Series C,67.0,2022,37.504936,-122.261823,9,2022Q3,Major (15-30%)
696,Clear,Bengaluru,other,Karnataka,India,Asia,190.0,2022-09-16,20.0,950.0,760.0,Finance,Series C,140.0,2022,12.98815675,77.62260004,9,2022Q3,Major (15-30%)
697,TrueLayer,London,other,England,UK,Europe,40.0,2022-09-16,10.0,400.0,360.0,Finance,Series E,271.0,2022,51.4893335,-0.144055085,9,2022Q3,Moderate (5-15%)
